store_id,uptime_last_hour(minutes),uptime_last_day(hours),uptime_last_week(hours),downtime_last_hour(minutes),downtime_last_day(hours),downtime_last_week(hours)
4610c8f9-adb8-4100-910d-51a8f9615b32,561,21.124821019166667,82.47253037166666,34,1.1303809405555556,4.22541031
4626cfab-91ef-4ec6-b83d-7879554bf1de,396,15.450685515,62.60830351222222,109,3.6378497780555556,12.671304863333333
463ffd0f-7924-4a49-8498-69e8ef840bb8,367,14.801499286944445,60.99277948472222,139,4.620369339444445,16.119651242222222
464b2474-e256-459b-8870-978c0eb76ca3,391,18.121047566666668,81.78816011388889,114,3.8005432819444445,13.240394455833332
4652a93c-ac66-4dda-990b-9a68e0becd53,747,25.297633987777775,90.39834779083333,28,0.9575679719444444,3.3784448455555554
465d2715-ad48-49e8-b734-916643473456,393,15.196857165833332,55.08589413944444,112,3.7250114605555553,18.983087689722222
4675ab73-bc03-4f85-b717-d354205d65b1,0,0.0,0.0,60,13.999722222222223,97.99805555555555
4689758e-5f3a-46a7-abc6-da2f8f180865,341,13.335059540833333,70.24018409611111,14,0.33680908555555555,0.831867665
4693b057-a823-4675-a9a7-ebacca3a44c0,384,17.89891450083333,72.40201080138888,151,5.022676347777778,26.013497200833335
46ac480c-3dea-4616-aceb-336ee1c3de55,373,17.50480557,79.30138923055556,162,5.400396389722222,18.846584161666666
46bd0cf0-9b6c-485a-b355-7b9ec1b5c123,0,0.0,0.0,535,23.92159084861111,97.83287220416666
46d6f2ad-5f65-4e8e-acc3-375764ac22b5,177,15.027974825277777,55.51667199777778,358,6.893616023333333,35.50055334388889
46df0fc6-d2bf-4b09-adc9-940f2f197abc,512,17.91044630277778,66.15177341666667,23,0.7614223236111112,2.6456692625000002
46e31db8-4d3b-4fe7-93a3-47c64ffaf919,515,21.75520195972222,92.63572004166666,0,0.0,0.0
46f2418a-0d60-4ba4-a4f7-32e80475ae0c,0,0.0,0.0,0,0.0,35.5
46f582ff-26e0-4938-9f36-4e8b474dd4e4,393,16.007702086944445,68.8369841875,143,4.747499872777778,16.553890676111113
46fdd242-69d2-43e5-b3f7-470f665f27a6,378,17.177192372777778,76.50494092916666,157,5.244676253611112,18.299219675555552
4701b4b5-01d7-42b1-b9f9-568db46a8b64,560,21.747829854444447,88.97660727416667,35,1.1740387719444445,4.3654237247222225
472802d9-b023-4f94-b4ac-2a8c14d7d24c,376,15.124119130833332,62.29151793305555,129,4.297749495555555,14.985651341111112
472c7abd-1aaf-486b-aae8-0214aeb82df6,647,24.154235898333333,89.29098547305556,38,0.7676327280555555,1.4996791738888888
474b6ebc-d09f-4270-aad1-d8b4bfd0d98c,386,17.965994269722223,81.16709473194445,149,4.955596578888889,17.282749770555554
4752ad41-f745-4048-bd37-53014fd1f444,383,15.364467315555556,63.25899848555556,122,4.057401310833333,14.140703162500001
47573cdd-41b1-45de-99f3-ca9868f5c684,390,15.592932315555556,21.587585477777775,115,3.8289363108333334,55.93944022027778
47596943-23bd-4dad-b1c8-696287a951f4,217,14.332567503888889,75.71203209694444,169,5.589023344722222,19.434330589166667
477603df-e75a-438e-b340-0feb00026d4f,390,18.07035897277778,81.58398153388889,146,4.851231875833334,16.918471943055557
478d5262-56de-4497-bc23-c497c6ab8f3a,521,14.684527450277777,62.66732448666667,14,0.9040078427777778,4.687700572777778
4792d006-6ed9-4adb-aec2-4542422af7d4,379,15.206235225277778,62.63058781694445,127,4.215633401111111,14.697265562777776
47cd889d-fd15-4827-9f7e-4577be1260f7,400,18.412065815833333,80.00849339666667,135,4.493136143888889,15.658601744166667
47d552c6-7d55-4c56-9929-06b6311cfade,371,15.441398776666666,65.06221600583333,75,2.480469849722222,8.6283132025
47e205e9-46a6-44a2-9a07-7ad22a44a7f0,465,16.7404473625,64.72519513861111,85,2.181421263888889,6.266936104166667
47e27048-27d7-44e2-bedf-b8697af134d7,0,0.0,0.0,60,7.999722222222222,55.99805555555555
47e944a1-b22c-4179-85d9-5672ba94713b,369,14.377297137500001,57.7972356325,136,4.544571488888889,15.853938472500001
47f0a1f9-9b08-46b4-a9c6-17819f73bfa2,0,0.0,0.0,355,18.90520195972222,91.68011276027778
47f379cc-33fd-4126-b38d-6fe2a71ea61e,396,18.275677019166668,82.41124821194444,139,4.629524940555556,16.13536279
48016f25-44fe-41d9-a623-01c45ee3c995,0,0.0,0.0,60,24.0,168.0
480b6c0c-9d49-4136-a7ff-ac7346ad9d94,375,16.067814270555555,69.06476908805556,161,5.354054355833333,18.683499284166665
48161bf5-cbee-4e83-b411-7c8970d69432,744,25.40283217861111,105.66940470416667,92,10.51903644777778,22.69302672222222
48223b72-7d56-4903-8261-08196263df5c,364,14.729947380833334,60.704120911666664,141,4.691921245555556,16.371931392222223
4839cffb-67d1-4d4a-ba32-361aca50b44a,0,0.0,0.0,0,0.016666666666666666,0.11666666666666667
4858a986-59af-4b9d-bcdd-cc00eceffeef,581,20.43228524138889,93.70211292722222,14,2.472916718333333,3.924745440833333
48735b3a-f163-4ebe-8cda-315074a48639,386,14.9359281375,62.046654515,120,3.9859404888888887,13.889486401388888
48763983-46b7-4ca9-ba40-59f6fdc74705,1135,42.92159084861111,165.64499914555554,0,0.0,3.000436912777778
4885fba1-28cc-4cbf-8845-ef62c3b81f8f,515,21.25520195972222,88.89616849666666,0,0.0,0.0
48991fb5-9ba8-416e-a380-5a455d3ea4b0,739,29.196751107500003,118.48729122805557,36,1.225117518888889,4.317702413055556
48ae166f-8972-469f-a733-741e596ab7a8,0,0.0,0.0,60,12.5,87.5
48c56e1c-8440-4fb2-8199-50595bb16ca7,400,16.908782965277776,72.46547644,136,4.513085661111111,15.725276520555557
48de7942-5499-4cfe-be7d-249b91f1dda5,380,16.26179485638889,69.85602252666666,155,5.16007377,18.000826011944444
48efb667-b873-4b86-b6f2-74a272b13cc4,88,13.99175959,72.19858328916666,28,0.9298312586111112,3.2526548502777777
4935cd2b-649e-4069-9b9b-b0da68f30796,0,0.0,0.0,0,0.0,35.5
493c9878-1900-4235-a6d8-2e424c998f19,373,16.009756569444445,68.83801121833334,163,5.412112056944445,18.887626500000003
493e62f4-6f7a-405f-949c-47bab63805d9,0,0.0,0.0,60,11.0,83.0
4945d0f9-c310-4f0b-b99a-d5ae8fadd715,733,29.003524832222222,117.71026785416666,12,0.41834379416666667,1.4980643347222222
49608766-74ef-4b6b-971f-4ac233ed5f1c,368,17.34195628138889,78.65482329638888,138,4.5796345672222225,15.976535622777778
498816d1-bec2-430f-839c-57e3128ac5d5,391,18.118988430555557,81.77696478805555,144,4.802602418055556,16.750194519166666
499694be-885e-4321-af6d-f22e33bb00fc,389,15.536280590277778,63.88737539888889,117,3.8855880361111113,13.611161258055555
499cdab5-5cbc-4299-8ef6-a1eef2d7caef,391,17.103015241111112,73.7182125788889,145,4.818853385277778,19.80193262
49ba628e-5b77-4576-a945-91c078d093ca,570,17.56773231972222,72.02499023222222,26,2.8541363066666667,6.988635787777778
49d998cd-3060-47dd-9d2d-5c0714a768ea,0,0.0,0.0,60,12.5,89.5
49fe4780-831d-4057-b56a-39ef544020f8,515,21.75520195972222,92.25498344444445,0,0.0,0.0
4a5970bb-ab3b-4103-8bdd-d8604751d1ff,0,0.0,0.0,0,0.0,35.5
4a6aa079-5f0c-4ba7-810b-6710b1cadbef,0,0.0,17.9899620975,0,0.0,8.0100379025
4a854ad5-ce80-4728-835c-84ff3b410b6e,0,0.0,0.0,60,16.0,115.49944444444445
4a8ee730-5ca5-457c-b143-55b3479736cc,451,17.62094079861111,73.71599908611111,24,0.8009278277777778,2.8016913833333335
4aafbc17-c7a0-49ac-ba84-39386275aa05,0,0.0,0.0,60,10.5,73.5
4adfbf3b-c98c-4f1e-bbe7-9538abec98c2,0,0.0,0.0,475,7.921868626388889,57.04463603666667
4ae69114-67f2-4975-b85f-4f7d81aa9601,515,21.75520195972222,92.76080456555556,0,0.0,0.0
4ae89bd9-12b7-4bcf-97c7-1d73837140a9,383,16.364524043333333,72.27138519777778,152,5.0573445830555555,17.63830786361111
4b45d8e4-a7c4-4002-b550-7b9e426c00ea,565,21.91725027722222,82.06634968305556,30,1.0046183491666667,11.36175086861111
4b8dce20-c1cb-44ea-b008-84663f170018,575,23.732534641666668,99.35282772916666,171,4.689333984722222,19.23648223888889
4b94c754-5025-4d15-93ea-159a0104ee5d,0,0.0,0.0,60,13.499722222222223,94.49805555555555
4bb6335a-9968-4797-a858-50dcd2f02e8e,628,23.514730686944446,86.81680391277779,57,1.4071379394444443,3.6603865180555557
4bd0fc1f-6d5e-4f5f-baa5-6fedc00c3def,0,0.0,0.0,1195,43.92159084861111,168.8615882075
4be78071-a877-4933-a748-580eb29a11bc,369,14.89329176,61.36120842361111,136,4.528576866388889,15.798212251388888
4bec7469-65bc-48b6-9e3a-cf2ae2f1f1f3,389,17.056455503888888,73.52848373055555,146,4.8654131225,19.968277167777778
4bf22749-3f8c-421f-9ecd-20c5402848b0,0,0.0,0.0,60,12.5,89.5
4bf824fb-74b8-4ef0-9a66-747f3bce14c2,383,15.003300430277777,60.82397056805555,123,4.085234862777778,14.237868644444445
4bf8de12-1ea4-4a03-b2f6-20a38424fee0,369,14.393113647500002,57.86625885222222,166,5.528754978888889,19.299014420555558
4c221b72-6e88-4a82-b6cb-43635119f49e,364,14.71328064611111,51.97747200944445,141,4.708587980277778,25.095004195
4c30b594-f387-4e8f-852b-4f2f4760ed66,369,14.37615141361111,59.295686118888895,137,4.545717212777777,16.354869878888888
4c464ee7-b44f-4296-8398-795ccbd0dd80,386,16.44842138611111,70.60975779555555,149,4.973447240277777,17.343210583055555
4c4c23ef-4719-46aa-b314-39a57f8c2782,393,15.526093365,63.41071964388889,142,4.729108594722222,16.48932101861111
4c4ef46d-7f77-4bc8-bbe5-570bfcd46706,381,16.2932471025,69.9822083761111,154,5.1286215238888895,17.89035134222222
4cbb1172-2e3c-4e3b-af41-1fcd95faf6df,551,19.6792399975,73.68257321055555,45,1.4926286288888888,5.253728373611112
4cbe33a0-dbbb-4919-923a-18f963480e8b,364,14.383548807777778,55.318719961944446,141,4.704986485277777,19.416990211111113
4cd37898-e8f8-42fb-a03b-7061d419a4b1,0,0.0,0.0,505,19.42186862638889,77.40547960583334
4ceb1e4b-a108-4159-8ea8-64fbc5d09a41,365,14.239513565555555,57.24344647638888,141,4.682355060833333,16.3373729075
4cf89375-3193-400a-a95e-8cc53f7d6502,0,0.0,0.0,775,30.90520195972222,126.03337539138889
4d0e3c92-85a6-4e50-9756-be0fdcd96bde,519,18.39134126861111,69.82639022055555,16,0.5305273577777778,2.834814926388889
4d30c79c-9e9e-47f5-805d-9c020eed9808,0,0.0,0.0,60,12.5,87.5
4d65ca28-3239-4a51-9b75-b2d346b54e2d,520,18.415466882777775,36.91890027861111,15,0.5064017436111111,35.75379399
4d675132-a1c6-445d-8737-3de89ee54e23,0,0.0,0.0,60,13.499722222222223,94.49805555555555
4dbda443-84a8-444e-a372-d527f9402b30,0,0.0,0.0,60,24.0,168.0
4dbdb0a8-22ac-43ec-92f9-9782bae14648,0,0.0,0.0,60,7.999722222222222,55.99805555555555
4dc75cd8-3634-4498-8df4-c2e9338edd8b,0,0.0,0.0,60,11.5,82.5
4dca9a9f-f326-4f54-b504-e321481e9d41,207,10.966784297777778,53.20611108916667,28,0.9384176619444444,3.232668488611111
4dcb61cc-91ac-4457-9e2d-2ffcec7ba3bd,401,16.934380369444444,72.56490194861111,135,4.487488256944444,15.638733565
4dd10208-b7a6-45e0-9cc6-7c503a67a833,0,0.0,0.0,535,8.92186862638889,60.51206422138889
4dd20c80-b724-4773-982f-db188ce93986,0,0.0,0.0,535,18.92186862638889,72.55988188361111
4e2a5215-890a-484c-95d5-39dc57438591,401,18.439547910555557,83.0837651938889,105,3.4820429380555558,12.121287375833335
4e348bde-4230-4a02-ac54-1564a07a7283,0,0.0,0.0,505,19.17186862638889,81.15389785777778
4e43073d-feb3-4156-aa52-b654a0cc2712,392,16.667223449722222,73.49056820055556,143,4.754645176666666,16.575412529444446
4e9fdd12-9de6-4151-afb1-7b4b527ac2a4,381,17.774548965555557,80.39584698444445,155,5.1470418830555555,17.956386533611113
4ec45e3c-e8c5-481e-8cdd-8e0f4243fbd1,0,0.0,0.0,60,10.5,73.5
4ec84d9f-c933-42ab-a728-86cbbf4839b6,391,18.118161585833334,81.77411185111112,144,4.803429262777778,16.752470406388888
4ee40a3d-4ed8-488f-acc7-44b090615105,742,24.33916469222222,81.26308357861112,34,4.582703934166667,47.06359807194444
4efbdc24-f885-4da2-a9f1-3da31fbdd25c,393,16.685410283611112,73.56330991694445,142,4.7364583427777776,16.51169007388889
4f0178f4-019a-477b-9cd4-eedba50fce36,0,0.0,0.0,355,13.92186862638889,74.48752557888889
4f15ca09-00d1-4a78-ba2d-a0519d322344,515,21.75520195972222,93.71444311972222,0,0.0,0.0
4f24f4ac-0fdb-4a95-a0c5-073ca9d1a0a6,515,21.75520195972222,92.50693254666666,0,0.0,0.0
4f2b8d0a-79bb-4925-a83c-37b34d753b01,364,14.384702836388888,58.322488586666665,141,4.7038324566666665,16.413843266666667
4f3c40e0-74fc-4b9c-82bb-fb58707a2a83,0,0.0,0.0,685,24.92186862638889,90.89414427833334
4f3fc520-400d-43e0-9ae1-4afc0b71c155,381,15.286248226944444,64.95397303138888,154,5.135620399444444,17.915255718333334
4f46750c-3b95-4f1a-83df-4076dff8ad83,0,0.0,0.0,60,17.0,119.0
4f472600-5794-4d7d-8668-9d48fe350186,0,0.0,19.98710005111111,0,0.0,5.012899948888888
4fa24ac7-06d3-43d5-bf10-8a51db871f5b,0,0.0,0.0,115,14.921590848611112,75.0020383825
4fa5cfbf-8ab1-4607-b4cc-949980403e05,0,0.0,35.04572879527778,0,0.0,0.4542712047222222
4feb319d-8fb3-4c6c-a12d-c6eb6f8062c2,0,0.0,0.0,565,19.92186862638889,87.76038317861112
502238a8-b31b-4d1b-be2d-1800f2214d92,378,16.69075989194444,73.06915238666667,127,4.231108734444445,14.750983456111111
50378e1c-1117-4ca6-888b-eb4155d9cd2b,2,8.018066244722222,50.74195547138889,53,0.9035246038888888,5.2935161836111115
505fce9f-eaa9-4d7d-b8f0-1ac14e7177b6,367,15.810658152222222,67.31942499333334,168,5.611210474166667,20.303282258055557
5061c857-4be9-4a39-af68-d32047d0e7da,0,0.0,0.0,60,24.0,168.0
506ecefa-d562-4ca3-9038-95363443ce7f,740,29.23115832,118.62836607583333,5,0.1907103063888889,0.696662135
50925026-bfea-43d9-9f0f-8010de567cac,396,16.787396937222223,71.97516926138888,139,4.634471689166666,16.152741158333335
5092a34d-282c-48e6-9391-9ec0a13fd4c4,365,15.072807344722223,65.41185655361112,80,2.8490612816666667,10.179841764166667
50c4de08-33c4-4a73-92d1-c8f31c1bd0e8,401,16.176664936111113,69.16528374944444,15,0.4952036902777778,1.7546246088888888
50df9ae8-7e41-46e5-87f8-302335746eb9,581,20.440804509166668,75.77254461694444,14,0.4810641172222222,1.9371917897222224
50e2ab2c-6c0f-42b9-923c-457987719de1,0,0.0,0.0,355,18.90520195972222,91.72067627638889
50f680bd-2577-410e-b71d-da0950fe3bd9,366,14.796004543611112,60.969880778888886,139,4.6258640827777775,16.1397114475
50f6a54a-c549-4803-a297-6eb55754387d,370,15.158598999444445,63.11869179527778,165,5.596602960277778,19.893221091944444
510628ba-a977-4acd-b2eb-7a9a1f5f799f,548,22.33386441361111,92.41175361472223,18,0.587726435,2.217360042777778
510dc8f2-2682-44b0-ba5b-07dc797f1be1,386,16.447396887777778,72.60514568611111,149,4.97447173861111,17.347381448055557
5110dd88-077b-4af6-8690-8ad8fdba1641,0,0.0,0.0,355,15.92186862638889,80.87546626305556
5129ccfe-3440-4e98-a5c8-28afd6737a76,560,21.741711594722222,86.21217007694445,35,1.1801570316666667,7.1246157013888896
512afd4d-3a8c-43ee-ac05-f70f786778aa,0,0.0,0.0,60,11.483333333333333,80.38333333333334
5150c4f1-dd49-47d5-84a7-0f65f5dfda07,381,17.7543352625,80.27700806916667,125,4.150866697222222,14.467684684722222
51ca38fa-5d45-47e2-a496-f88831984197,0,0.0,0.0,60,12.0,84.0
51e63a48-f9c7-4ac0-98b0-15fa7a95b849,376,16.12634831861111,69.29825051194445,159,5.295520307777778,18.48009250638889
51fe1ef5-48e8-46bc-abc1-f5b7608a3c3b,550,21.137843111944445,81.03442597722223,16,1.7837477366666667,13.625688421944444
52216e3c-bdb3-429b-b833-635814946581,0,0.0,0.0,60,12.5,87.5
524e7ebc-604f-4e3f-a47b-62c855d45296,740,29.217075864444446,118.57196609083333,6,0.20479276194444446,0.74580602
525314c1-5383-4d93-aa12-7dbe50448a34,375,17.582855114444445,79.62420082138888,130,4.338735734166667,15.129859734722222
5270d179-d6cf-4ae8-a13c-874b7c9c5499,375,19.595648068333333,93.67615348861112,10,0.3259427802777778,1.084787711111111
52933f5a-25e1-4e3b-9220-7decdc325a41,0,0.0,0.0,60,12.5,87.5
52934307-82e6-45f5-ac27-49aa092a8bbb,560,22.75405092722222,93.99760029583334,35,1.1675399213888888,4.346426443888888
52b737ee-8b7f-49c1-87bb-ec2b94860ebe,395,16.73519279388889,73.74771852416667,141,4.6866758325,16.34045143361111
52b947b5-6215-41b5-90e6-774ef6ffbe42,515,21.75520195972222,80.57553579333333,0,0.0,11.9910528725
52bf0ff4-4205-417f-a114-89a53210006f,370,15.15804364638889,65.33286719583333,165,5.597158313333334,19.67840146388889
52cadb16-bea0-40b9-b0e9-200b9d99258e,0,0.0,0.0,60,12.999722222222223,90.99805555555555
52db5ae4-59f6-4a58-bd65-c0b3d31318c4,566,20.778936811944444,79.56124405972223,29,0.9762651477777778,3.715111990277778
52e61c98-2a75-4a56-af04-465341eea4ba,746,26.91796610277778,94.39925129277778,90,3.0039025236111114,21.997564184722222
531f39bc-4785-4a32-8b29-edd121e8b314,0,0.0,0.0,60,13.999722222222223,97.99805555555555
53217044-6958-41f4-ac83-664ec6561826,0,0.0,0.0,0,5.999722222222222,41.99805555555555
532e4e35-21c2-4dc7-ae7c-5f05449624b7,371,16.28101122,70.91284241000001,164,5.474190739722221,19.107464164722224
532f7bfd-90c2-40db-b67d-4b952ee0d097,392,18.140582339166667,81.86645741333334,144,4.781008509444445,16.6719573325
53434e6e-8131-426f-8b0e-b99275b3e1b4,401,18.443184704444445,83.09674933805556,105,3.4784061441666667,12.109647449722221
535059b5-566b-446b-b87e-1fc6661ff48b,376,15.106141366666666,62.22854021444444,160,5.315727259722222,18.547913143055556
53583def-3de2-4f4f-8da1-149bcef220f2,424,7.073818740277778,52.10795330833333,51,0.8480498861111111,4.928472546388888
53770deb-f280-4cdd-92d7-a6050b40a7b3,515,21.75520195972222,92.69013310222222,0,0.0,0.0
53991f7f-59c0-464a-8824-2cab9ca33d8f,733,29.0058292025,117.71849312777778,12,0.41603942388888887,1.491073111111111
539c7878-a017-4a91-beb1-07cc4015c6e2,548,22.34882838,92.47002098194444,17,0.5727624686111111,2.167015415277778
53ba8fc3-8910-402e-aec8-13f3e8f2fb63,386,17.93873922527778,81.05785383194444,150,4.9828516233333335,17.378170089999998
53bd3b0e-c57c-4c68-b66f-099aab72e562,0,0.0,0.0,60,17.0,119.0
53dcf1b3-9681-4ee7-811e-cd8de2138cdf,392,16.990247530555553,73.76421837222222,143,4.764954429166666,16.617689495
53e2c25c-c665-4966-bacb-f4c9c9a28784,371,15.172630329166667,63.13368127361112,134,4.749238297222223,17.55947207666667
53e6bd48-5a31-45c1-8b65-a7596d8a76a9,746,26.9308780275,105.93153791694445,89,2.990990598888889,10.494122913611111
53fa921b-4445-40a0-86e7-7765746ed738,0,0.0,0.0,355,18.92159084861111,91.09130007694445
53fdd3cf-30ec-4e14-b0b9-93c46e7d58ca,0,0.0,0.0,60,12.5,87.5
540cea1a-6bff-423b-8de6-00db6f322362,0,0.0,0.0,60,10.0,72.0
545beba5-93d1-4cdf-81b0-d83bd5a41a32,372,17.467862461666666,79.15910368555555,134,4.453728386944444,15.536353213055555
547b3c80-5272-47b5-9ea6-b6313a876b9c,0,0.0,0.0,60,17.0,119.0
54886487-aa02-4a58-8135-0f941b816d56,740,29.2333082625,118.63776348472221,5,0.1885603638888889,0.6881979561111111
54a4d6db-6e8c-4f8b-b37d-bcdc7cfbf850,382,17.801821105555554,82.5045096311111,94,3.1200475208333334,10.862774120555557
54a81fe3-3c26-4c6f-8c30-5e90ab88bb1e,0,0.0,0.0,60,12.5,87.5
54f92288-a3a6-488a-9a07-b4f30fa85c8a,371,14.62036246111111,59.27829756222222,134,4.468172831944444,15.585155011388888
550afe9d-9025-489b-8f46-2a37bcae0aa8,0,0.0,0.0,60,8.25,69.75
550fef21-6773-4ddc-9582-9fabcdcbffe6,0,0.0,0.0,60,8.0,60.998333333333335
5557b47e-c56b-4392-b68d-405f6336d93a,0,0.0,0.0,60,13.499722222222223,94.49805555555555
55653fa5-825c-4071-9add-0e71d8891e89,548,19.606962016944447,73.40462687527777,47,1.5649066094444444,5.494456851666667
55789e4c-12c1-485d-8aab-13646176d834,0,0.0,0.0,0,0.0,35.5
55894bda-92d1-4d89-85b8-1d6c725e13e3,515,21.75520195972222,92.77320060583332,0,0.0,0.0
55c016d5-6321-41b5-a84c-cb9238b3dfa7,343,18.60226066888889,90.98596605888889,13,0.3029412908333333,0.7326257983333333
55c035b0-62e8-4fd9-99e2-93ff92d97375,375,16.096943930555554,71.19028343472222,160,5.324924695833333,18.58130016361111
55c47108-5ec0-43c1-bda8-892b76d27cbc,380,17.750381444444447,80.29943649333333,155,5.171209404166667,18.0406334625
55ca721b-2f61-40f1-8222-386988f1f9bf,564,21.883954680277775,89.49474615305556,31,1.037913946111111,3.916763436666667
55f1de3e-a115-450f-8e04-5b122c91cf7a,386,16.450613048055555,72.61912950972221,149,4.971255578333333,17.335087458611113
55f5d620-2dea-4423-9174-833e16337518,0,0.0,0.0,565,19.92186862638889,87.71631465861111
55f8b153-57fa-46d0-bd91-357148ac2940,388,15.190576614444446,61.56724032583334,117,3.8979586786111113,13.58060129611111
5606c205-9251-4fce-ad42-7ace8e035eef,561,20.622379600000002,78.96317573111111,34,1.1328223597222222,4.233273468611111
5613e853-a606-4838-a919-4a8879a1759e,751,30.0830651875,123.51387603444445,54,1.8221367722222224,6.393809669166667
562ebfee-135d-495d-b630-957c97bae730,397,18.2937887125,82.48421164222222,139,4.611413247222222,16.071994594722224
5648c055-1478-41b7-b6f4-8e30166f3d35,383,16.352272657777778,72.22115243444445,152,5.069595968611111,17.68238297388889
56499b12-fc2e-4ec7-8ac7-f8da97b299b7,390,17.066010837777778,77.33482550222223,175,5.839191121944444,17.570096829444445
5653b426-adf7-4f4f-873a-0366ed56148a,395,18.220369263333332,82.18723480444446,141,4.684832696388889,16.33054199472222
56590ab8-ca6f-471d-9461-a83f4ccfbf3b,0,0.0,0.0,60,12.5,87.5
565a74a8-fda2-4c50-8aa2-ca78555bd95e,0,0.0,0.0,60,13.999722222222223,97.99805555555555
566f4a08-a154-4a1c-bc2e-57085df31edb,552,22.465887840555556,92.9122009625,14,0.4557030080555556,1.784301009722222
5675e7d1-aa84-4aa9-a143-3593006ac816,371,13.462761433055556,57.14816338,104,3.4591071933333333,12.053234685555557
56760bdb-d873-46e4-a4d8-a8f0c050967f,0,0.0,0.0,1135,42.92159084861111,168.59909091
56775fc8-c40f-476a-a0db-a5c0cc368e40,388,17.993429798333334,81.24243917527778,117,3.911772161388889,13.62604798611111
5694db86-cd65-4249-87fe-3803c6149653,515,21.75520195972222,92.69276606638888,0,0.0,0.0
56a24f9f-ae26-497e-b702-aa2ba94aa3cc,720,21.02662764527778,50.99001843305555,85,7.395240981111111,58.59004157
56a8e369-2ec5-4fff-8351-cd083f3926aa,0,0.0,0.0,60,10.5,75.5
56ad3df4-1999-49f4-9dc4-e72b17672aff,515,21.75520195972222,92.27893140138889,0,0.0,0.0
56ad48ba-13bd-4224-85eb-5e2c3c1b154c,720,17.986584150555558,71.3710829113889,25,10.435284475833333,48.35564813777778
56b66b62-1350-4f60-a63f-c0f2ca841750,0,0.0,0.0,60,10.25,71.75
56be2beb-5b36-4f56-8439-1e0da359cbe3,734,29.019862966944444,118.7751023663889,12,0.40200565944444444,1.4409836191666667
56c2db5f-bb17-4ca9-96d3-da67cf81c27a,0,0.0,0.0,60,11.5,84.49944444444445
56e05f85-eaab-4ad6-b288-22d51cf2f37f,0,0.0,0.0,60,13.999722222222223,97.99805555555555
56fd31d0-8ac9-4f2c-be03-239a24e057ef,0,0.0,0.0,60,12.5,87.5
57082a46-2294-4016-91e5-df206733ae25,368,14.837387387500002,61.140911925,138,4.584481238888889,15.99547565388889
571cd7bf-093c-4f8b-8b9c-d641294dfdbe,0,0.0,0.0,60,11.25,78.75
572a7b85-8859-475d-9ced-7d0ebe00ac14,363,14.354483537222222,58.205604431111105,142,4.734051755833333,16.520565624166665
572b44f5-251f-443e-a0ad-8e992ca1962e,0,0.0,0.0,0,1.0,1.0
5737d2ef-1296-43ec-af72-3a1b0ad6c28a,0,0.0,0.0,595,20.338535293055553,76.30087675111112
575e7bae-05bf-44eb-a1c4-229577c58145,740,26.234046903333333,115.64499660833333,5,2.1878217230555554,2.6819940313888893
57681cb2-cbe2-4aa7-82ff-800a8a4c8ec1,575,23.759778444444443,100.95859678222222,170,5.6620901819444445,20.143720517777776
5769f1b3-c780-4e73-b83e-6baf34910afd,377,15.151233084166666,62.40046043611111,128,4.270635542222222,14.890698619166667
5772e2bd-71ea-42df-ab58-9c7697069c73,370,15.926779606666665,68.5027294811111,165,5.495089019722222,19.18005341277778
578ee20a-a385-4ca5-96d3-4c697d0362d4,0,0.0,0.0,0,0.0,35.5
5796724b-8f02-4e82-88fc-c3297b91f30f,389,15.533935505277778,63.93963137027777,147,4.887933121111112,17.046554083333334
57ad3e97-6631-4547-9ad4-aa7da1c6cfc3,0,0.0,0.0,60,9.5,66.5
57cbcbe1-dc80-4584-87bc-d103f0741b06,550,22.400267245555554,88.56033801694444,15,0.5049347141666667,6.035531505277778
57cc7137-8459-4030-a305-5220e518bc3d,0,0.0,0.0,60,12.0,84.0
57cc8106-30d6-439a-bb9f-edbfcfd65de9,0,0.0,0.0,60,11.5,82.5
57df6c9a-33ac-4901-a111-2cce505392be,561,21.7739541325,89.07338046111111,34,1.147914493888889,4.281857873333333
57e81c49-4a44-47c8-92e1-557ef5515004,578,20.598195688055554,76.16706336388889,17,0.5736729383333333,5.244526094444445
57f27f91-d134-4622-8725-67fa5c31ba23,734,29.02845392888889,117.81066078,11,0.3934146975,1.4103869283333335
580f1040-9503-4252-977e-ae028af0c167,0,0.0,0.0,60,13.0,92.99944444444445
58191db6-70a7-4e9b-951a-a8b1dcef7365,515,21.75520195972222,92.49369690277777,0,0.0,0.0
582686e5-7f0b-4f28-ab8e-1febf1ec45b9,394,14.79690866861111,59.748590497777776,141,4.708293291111111,16.912029683055554
584223d5-d7b7-4c48-b1d2-4113751bfddc,399,15.544972997777778,62.97087067694444,106,3.543562295277778,12.356942062777778
5864fdce-48dc-48d6-9ed2-1abe8dd93656,368,17.341040704444445,78.64061878416666,167,5.564161255277778,19.423044754166668
5871bb77-b06c-4e16-981f-5356934b520e,364,14.729198326666667,60.706082990000006,141,4.692670299722222,16.374509254444444
587545b7-eeee-4e34-ac03-c575659ca357,0,0.0,0.0,60,12.5,89.5
587ee54c-55d4-4e1e-8318-5b497ade5e72,577,22.311238461666665,91.24090617027777,18,0.6106301647222222,2.3685356691666666
5889177d-455d-4d82-9a19-cc6668dd0744,0,0.0,0.0,60,13.999722222222223,97.99805555555555
588a5fda-448d-4fe5-9ed0-46a62047c122,0,0.0,0.0,60,13.0,92.99944444444445
